g1entrynr,g2entrynr,g1chr,g2chr,g1concatstart,g1concatstop,g1start,g1stop,g2concatstart,g2concatstop,g2start,g2stop,Distance
1979868,1961898,A01,D01,83845268,83846489,83845268,83846489,1206270727,1206271929,46164670,46165872,1.820000052
1979992,1938890,A01,D01,78094663,78096171,78094663,78096171,1209265806,1209266802,49159749,49160745,1.100000024
1980104,1936559,A01,D01,8311679,8311979,8311679,8311979,1166795304,1166795598,6689247,6689541,2.640000105
1980129,1955872,A01,D01,25248791,25254649,25248791,25254649,1178220981,1178226825,18114924,18120768,1.559999943
1980158,1994229,A01,D01,935024,938210,935024,938210,1160998983,1161002620,892926,896563,4.010000229
1980166,1941213,A01,D01,48193,49051,48193,49051,1160119744,1160120602,13687,14545,NA
1980166,1954893,A01,D01,48193,49051,48193,49051,1160129144,1160130002,23087,23945,2.069999933
1980225,1995447,A01,D01,16427765,16430391,16427765,16430391,1172492688,1172495314,12386631,12389257,1.149999976
1980235,1987401,A01,D01,95113555,95115640,95113555,95115640,1217457642,1217459720,57351585,57353663,1.700000048
1980271,1982458,A01,D01,99537485,99541641,99537485,99541641,1221200638,1221204788,61094581,61098731,2.470000029
1980402,1972825,A01,D01,96491461,96509949,96491461,96509949,1218609315,1218611799,58503258,58505742,1.74000001
1980468,1963701,A01,D01,96718712,96724674,96718712,96724674,1218775126,1218782590,58669069,58676533,1.99000001
1980506,1949801,A01,D01,56127605,56128924,56127605,56128924,1196130562,1196131894,36024505,36025837,3.920000076
1980518,1966639,A01,D01,8199011,8201178,8199011,8201178,1166645057,1166647088,6539000,6541031,1.860000014
1980727,1976883,A01,D01,97711995,97716743,97711995,97716743,1219446755,1219451524,59340698,59345467,1.700000048
1980785,1950704,A01,D01,98710798,98713773,98710798,98713773,1220453781,1220456763,60347724,60350706,0.230000004
1980787,1944310,A01,D01,14217720,14219351,14217720,14219351,1171017492,1171019101,10911435,10913044,NA
1980851,1932758,A01,D01,98883313,98884921,98883313,98884921,1220611509,1220613117,60505452,60507060,2.420000076
1980885,1938215,A01,D01,470818,474700,470818,474700,1160520490,1160524313,414433,418256,1.340000033
1980922,1947860,A01,D01,1509663,1513698,1509663,1513698,1161804149,1161808190,1698092,1702133,2.170000076
1980959,1981320,A01,D01,95444592,95448310,95444592,95448310,1217730340,1217734005,57624283,57627948,1.860000014
1981039,1997417,A01,D01,96136480,96139574,96136480,96139574,1218277288,1218280383,58171231,58174326,2.880000114
1981098,1931618,A01,D01,61962209,61962440,61962209,61962440,1199314906,1199315125,39208849,39209068,2.470000029
1981127,1955068,A01,D01,11870302,11872626,11870302,11872626,1169621804,1169624183,9515747,9518126,6.090000153
1981131,1999129,A01,D01,56881790,56888301,56881790,56888301,1196648204,1196654107,36542147,36548050,0.629999995
1981209,1960521,A01,D01,18922172,18925648,18922172,18925648,1174111249,1174114717,14005192,14008660,2.119999886
1981216,1980501,A01,D01,180949,186782,180949,186782,1160273274,1160277419,167217,171362,3.289999962
1981287,1983704,A01,D01,447829,450835,447829,450835,1160501539,1160504463,395482,398406,2.220000029
1981543,1935338,A01,D01,6724096,6728307,6724096,6728307,1165260891,1165264690,5154834,5158633,1.669999957
1981562,1972196,A01,D01,26589810,26594684,26589810,26594684,1179044188,1179049059,18938131,18943002,3.519999981
1981643,1987218,A01,D01,18382549,18387048,18382549,18387048,1173742642,1173747131,13636585,13641074,2.069999933
1981661,1937719,A01,D01,80394,81276,80394,81276,1160165400,1160166179,59343,60122,5.460000038
1981679,1950075,A01,D01,84738409,84741934,84738409,84741934,1206623113,1206626135,46517056,46520078,3.220000029
1981716,1979839,A01,D01,99030556,99032439,99030556,99032439,1220740159,1220742014,60634102,60635957,1.370000005
1981738,1986184,A01,D01,19247721,19249449,19247721,19249449,1174352311,1174354039,14246254,14247982,2.119999886
1981758,1937875,A01,D01,99861096,99861744,99861096,99861744,1221515563,1221516211,61409506,61410154,1.399999976
1981832,1960606,A01,D01,467256,469512,467256,469512,1160517010,1160519266,410953,413209,3.839999914
1981873,1969985,A01,D01,97071361,97071652,97071361,97071652,1219035681,1219035972,58929624,58929915,4.010000229
1981913,1976718,A01,D01,10460156,10460786,10460156,10460786,1168312745,1168313375,8206688,8207318,3.839999914
1981926,1951622,A01,D01,23730337,23731077,23730337,23731077,1177424463,1177425203,17318406,17319146,1.519999981
1981943,1995122,A01,D01,7124395,7127554,7124395,7127554,1165543968,1165548022,5437911,5441965,2.369999886
1981996,1963198,A01,D01,992166,993585,992166,993585,1161352839,1161354272,1246782,1248215,3.75
1982023,1985382,A01,D01,99822276,99824502,99822276,99824502,1221477543,1221479748,61371486,61373691,NA
1982031,1998197,A01,D01,88388972,88390562,88388972,88390562,1212289758,1212291351,52183701,52185294,2.529999971
1982053,1947954,A01,D01,37796445,37812132,37796445,37812132,1184224931,1184236660,24118874,24130603,5
1982191,1950034,A01,D01,25860909,25861614,25860909,25861614,1178689352,1178690057,18583295,18584000,2.119999886
1982192,1976249,A01,D01,97613081,97613588,97613081,97613588,1219414598,1219415099,59308541,59309042,4.28000021
1982214,1982588,A01,D01,13415162,13417373,13415162,13417373,1170419653,1170421866,10313596,10315809,2.420000076
1982270,1934904,A01,D01,19775550,19776684,19775550,19776684,1174828762,1174829878,14722705,14723821,2.369999886
1982292,1952869,A01,D01,98102361,98104496,98102361,98104496,1219773604,1219775734,59667547,59669677,3.289999962
1982295,1946719,A01,D01,6679104,6681073,6679104,6681073,1165192067,1165194041,5086010,5087984,0.449999988
1982302,1964110,A01,D01,25716612,25720406,25716612,25720406,1178548737,1178560002,18442680,18453945,1.99000001
1982366,1942153,A01,D01,96410297,96411862,96410297,96411862,1218545000,1218546568,58438943,58440511,1.820000052
1982425,1984373,A01,D01,6898778,6900155,6898778,6900155,1165337798,1165338962,5231741,5232905,4.380000114
1982447,1982308,A01,D01,79707762,79708242,79707762,79708242,1208523228,1208523708,48417171,48417651,1.25
1982488,1997548,A01,D01,16843916,16845356,16843916,16845356,1172807840,1172809270,12701783,12703213,0.050000001
1982501,1955705,A01,D01,19576862,19579511,19576862,19579511,1174650436,1174652710,14544379,14546653,0.379999995
1982616,1998739,A01,D01,96958381,96961248,96958381,96961248,1218899661,1218902488,58793604,58796431,3.220000029
1982641,1989850,A01,D01,7283639,7291623,7283639,7291623,1165665258,1165671507,5559201,5565450,2.25999999
1982667,1995085,A01,D01,8657290,8660267,8657290,8660267,1167010945,1167016367,6904888,6910310,2.029999971
1982736,1974120,A01,D01,11895420,11898851,11895420,11898851,1169643849,1169647282,9537792,9541225,1.49000001
1982849,1991955,A01,D01,32403070,32403238,32403070,32403238,1181617523,1181617691,21511466,21511634,0.050000001
1982916,1939010,A01,D01,1827662,1833086,1827662,1833086,1162095726,1162101111,1989669,1995054,2.119999886
1982923,1991417,A01,D01,94835379,94844393,94835379,94844393,1217211117,1217224595,57105060,57118538,6.5
1982978,1972699,A01,D01,99473040,99476868,99473040,99476868,1221128575,1221132555,61022518,61026498,1.429999948
1982988,1959385,A01,D01,98143424,98144438,98143424,98144438,1219814966,1219815845,59708909,59709788,4.190000057
1983028,1941767,A01,D01,12074984,12081662,12074984,12081662,1169816006,1169822663,9709949,9716606,3.359999895
1983029,1985519,A01,D01,55452263,55453142,55452263,55453142,1195685750,1195686629,35579693,35580572,1.340000033
1983083,1933539,A01,D01,3101763,3102936,3101763,3102936,1162926061,1162927234,2820004,2821177,1.460000038
1983117,1945204,A01,D01,75883936,75885567,75883936,75885567,1205597694,1205599311,45491637,45493254,NA
1983213,1989043,A01,D01,88205500,88207043,88205500,88207043,1212235322,1212236879,52129265,52130822,3.75
1983240,1989526,A01,D01,24751324,24754817,24751324,24754817,1177920836,1177924320,17814779,17818263,1.279999971
1983259,1947806,A01,D01,19805985,19819236,19805985,19819236,1174856746,1174865014,14750689,14758957,1.49000001
1983283,1945088,A01,D01,5457747,5460703,5457747,5460703,1164855121,1164857849,4749064,4751792,1.460000038
1983367,1970436,A01,D01,453418,456811,453418,456811,1160507082,1160510087,401025,404030,3.589999914
1983369,1985446,A01,D01,7102526,7103219,7102526,7103219,1165530598,1165531294,5424541,5425237,1.590000033
1983389,1948377,A01,D01,61149,64249,61149,64249,1160145954,1160149143,39897,43086,1.860000014
1983415,1939484,A01,D01,1235526,1239772,1235526,1239772,1161565948,1161570101,1459891,1464044,3.920000076
1983454,1931293,A01,D01,25175173,25179033,25175173,25179033,1178176431,1178180044,18070374,18073987,4.889999866
1983525,1961594,A01,D01,90448867,90459043,90448867,90459043,1214130149,1214135356,54024092,54029299,2.319999933
1983559,1932489,A01,D01,77532316,77533521,77532316,77533521,1209556310,1209557514,49450253,49451457,3.00999999
1983656,1965683,A01,D01,92245413,92246164,92245413,92246164,1215478130,1215478882,55372073,55372825,3.150000095
1983670,1996307,A01,D01,7208823,7210570,7208823,7210570,1165615302,1165617710,5509245,5511653,4.380000114
1983710,1989131,A01,D01,19927762,19928662,19927762,19928662,1174947459,1174948359,14841402,14842302,1.940000057
1983757,1984148,A01,D01,63599151,63602868,63599151,63602868,1200479438,1200483334,40373381,40377277,1.429999948
1983913,1989683,A01,D01,13802910,13806102,13802910,13806102,1170721634,1170724826,10615577,10618769,2.170000076
1983917,1934343,A01,D01,98748135,98748790,98748135,98748790,1220499799,1220500434,60393742,60394377,0.050000001
1983926,1962623,A01,D01,99352425,99355492,99352425,99355492,1221005059,1221007666,60899002,60901609,0.610000014
1983971,1958163,A01,D01,76149960,76155323,76149960,76155323,1205758827,1205763668,45652770,45657611,3.920000076
1983987,1929704,A01,D01,98106171,98110864,98106171,98110864,1219777923,1219782121,59671866,59676064,4.679999828
1984035,1984332,A01,D01,1357819,1359770,1357819,1359770,1161681324,1161683253,1575267,1577196,3.75
1984058,1992058,A01,D01,93072228,93075227,93072228,93075227,1216838057,1216841043,56732000,56734986,1.070000052
1984090,1938629,A01,D01,19582267,19584633,19582267,19584633,1174655381,1174657753,14549324,14551696,2.319999933
1984194,1982105,A01,D01,99117936,99118485,99117936,99118485,1220832048,1220832593,60725991,60726536,5.110000134
1984244,1969014,A01,D01,86772337,86774490,86772337,86774490,1211257252,1211259378,51151195,51153321,2.220000029
1984274,1986262,A01,D01,88190315,88191426,88190315,88191426,1212228215,1212229315,52122158,52123258,1.120000005
1984298,1956528,A01,D01,521375,526422,521375,526422,1160550920,1160555908,444863,449851,1.25
1984316,1961766,A01,D01,94683104,94685470,94683104,94685470,1217071049,1217073412,56964992,56967355,0.610000014
1984389,1935795,A01,D01,4813820,4814111,4813820,4814111,1164456201,1164456492,4350144,4350435,3.150000095
1984410,1970851,A01,D01,32092068,32096258,32092068,32096258,1181444787,1181448979,21338730,21342922,3.00999999
1984421,1999254,A01,D01,86698130,86699638,86698130,86699638,1211170367,1211171873,51064310,51065816,5.21999979
1984572,1957835,A01,D01,98917002,98919212,98917002,98919212,1220641430,1220643606,60535373,60537549,3.289999962
1984626,1944404,A01,D01,12064496,12067582,12064496,12067582,1169807344,1169810418,9701287,9704361,1.370000005
1984655,1950497,A01,D01,99794782,99796127,99794782,99796127,1221450196,1221451562,61344139,61345505,2.579999924
1984674,1973324,A01,D01,98445121,98446897,98445121,98446897,1220103531,1220105317,59997474,59999260,0.050000001
1984731,1940983,A01,D01,90721699,90724067,90721699,90724067,1214311321,1214313692,54205264,54207635,1.309999943
1984736,1985829,A01,D01,13050952,13052004,13050952,13052004,1170248362,1170249669,10142305,10143612,5.110000134
1984741,1991965,A01,D01,3668351,3673723,3668351,3673723,1163606303,1163608187,3500246,3502130,2.170000076
1984800,1991114,A01,D01,59214273,59219622,59214273,59219622,1197268833,1197277191,37162776,37171134,1.309999943
1984861,1959213,A01,D01,17772569,17773846,17772569,17773846,1173344165,1173345479,13238108,13239422,0.839999974
1984884,1933469,A01,D01,98361881,98363012,98361881,98363012,1219996110,1219997241,59890053,59891184,NA
1984884,1973204,A01,D01,98361881,98363012,98361881,98363012,1220004667,1220005798,59898610,59899741,1.100000024
1984937,1932254,A01,D01,93790819,93791335,93790819,93791335,1216390607,1216391126,56284550,56285069,5.960000038
1984940,1996810,A01,D01,24413897,24414293,24413897,24414293,1177728018,1177728414,17621961,17622357,3.839999914
1985008,1952305,A01,D01,99214042,99214465,99214042,99214465,1220880977,1220881400,60774920,60775343,0.050000001
1985115,1946097,A01,D01,96229550,96230957,96229550,96230957,1218392713,1218394120,58286656,58288063,3.75
1985162,1968849,A01,D01,17187226,17201382,17187226,17201382,1173021361,1173036304,12915304,12930247,2.319999933
1985166,1944612,A01,D01,1023423,1024188,1023423,1024188,1161379793,1161380558,1273736,1274501,2.819999933
1985229,1943138,A01,D01,1766475,1770619,1766475,1770619,1162015857,1162020111,1909800,1914054,1.899999976
1985255,1964812,A01,D01,6900753,6901864,6900753,6901864,1165339821,1165341177,5233764,5235120,4.480000019
1985378,1946299,A01,D01,23425794,23431391,23425794,23431391,1177168666,1177174352,17062609,17068295,1.340000033
1985455,1944721,A01,D01,15657915,15661363,15657915,15661363,1171725706,1171728793,11619649,11622736,6.360000134
1985482,1930968,A01,D01,92416990,92418957,92416990,92418957,1215703694,1215705127,55597637,55599070,4.380000114
1985495,1984178,A01,D01,98084531,98089767,98084531,98089767,1219756472,1219760026,59650415,59653969,4.380000114
1985535,1954335,A01,D01,95874012,95875288,95874012,95875288,1218102851,1218104127,57996794,57998070,0.050000001
1985544,1942412,A01,D01,301162,307718,301162,307718,1160399049,1160401756,292992,295699,2.319999933
1985598,1946284,A01,D01,97292662,97293964,97292662,97293964,1219178095,1219179401,59072038,59073344,2.119999886
1985617,1959953,A01,D01,16518090,16518560,16518090,16518560,1172571749,1172572219,12465692,12466162,5.579999924
1985661,1934385,A01,D01,9853616,9857145,9853616,9857145,1167843042,1167846654,7736985,7740597,2.170000076
1985682,1948048,A01,D01,93274427,93277267,93274427,93277267,1216679178,1216681805,56573121,56575748,3.589999914
1985699,1936286,A01,D01,47165270,47166841,47165270,47166841,1188987482,1188989056,28881425,28882999,1.460000038
1985716,1988069,A01,D01,99216432,99219494,99216432,99219494,1220885683,1220888747,60779626,60782690,2.880000114
1985766,1965421,A01,D01,99008674,99013167,99008674,99013167,1220722644,1220727144,60616587,60621087,1.669999957
1985778,1944738,A01,D01,11873133,11874405,11873133,11874405,1169624632,1169625906,9518575,9519849,0.050000001
1985816,1977395,A01,D01,96079696,96080434,96079696,96080434,1218222760,1218223498,58116703,58117441,1.25
1985826,1974456,A01,D01,85295622,85296144,85295622,85296144,1210425134,1210425656,50319077,50319599,0.589999974
1985864,1939208,A01,D01,263017,265422,263017,265422,1160352230,1160353230,246173,247173,3.75
1985920,1957910,A01,D01,25179341,25182350,25179341,25182350,1178180816,1178184252,18074759,18078195,2.75999999
1985937,1974071,A01,D01,93669559,93670669,93669559,93670669,1216478085,1216479195,56372028,56373138,0.050000001
1986075,1932872,A01,D01,93547010,93548306,93547010,93548306,1216512745,1216514047,56406688,56407990,2.529999971
1986107,1962594,A01,D01,93336364,93338635,93336364,93338635,1216592366,1216633714,56486309,56527657,3.289999962
1986145,1951443,A01,D01,11785732,11787306,11785732,11787306,1169545343,1169546906,9439286,9440849,2.25999999
1986204,1973095,A01,D01,12146553,12147906,12146553,12147906,1169870136,1169871484,9764079,9765427,0.959999979
1986299,1934023,A01,D01,203358,210425,203358,210425,1160304061,1160306166,198004,200109,2.579999924
1986316,1943019,A01,D01,99347860,99351232,99347860,99351232,1221000832,1221003909,60894775,60897852,1.279999971
1986363,1981927,A01,D01,85087505,85090796,85087505,85090796,1210330483,1210333775,50224426,50227718,1.590000033
1986378,1970032,A01,D01,9407661,9409824,9407661,9409824,1167533728,1167535888,7427671,7429831,1.149999976
1986391,1934085,A01,D01,78976995,78979551,78976995,78979551,1208876364,1208878933,48770307,48772876,1.99000001
1986423,1964153,A01,D01,29610143,29618450,29610143,29618450,1180678377,1180683936,20572320,20577879,4.579999924
1986437,1991883,A01,D01,70246617,70249916,70246617,70249916,1202935437,1202938868,42829380,42832811,4.099999905
1986482,1940586,A01,D01,17650534,17657506,17650534,17657506,1173301260,1173305422,13195203,13199365,2.029999971
1986490,1991145,A01,D01,2954061,2965731,2954061,2965731,1162807340,1162819137,2701283,2713080,2.319999933
1986587,1964047,A01,D01,93894195,93894909,93894195,93894909,1216313808,1216315800,56207751,56209743,5.829999924
1986628,1949981,A01,D01,659467,660196,659467,660196,1160689973,1160690702,583916,584645,3.220000029
1986712,1934102,A01,D01,94916433,94922251,94916433,94922251,1217292874,1217298578,57186817,57192521,1.340000033
1986740,1944002,A01,D01,1744208,1747622,1744208,1747622,1161993748,1161997149,1887691,1891092,1.460000038
1986767,1943591,A01,D01,96239353,96242254,96239353,96242254,1218402435,1218405118,58296378,58299061,1.860000014
1986806,1982122,A01,D01,86936156,86938229,86936156,86938229,1211443782,1211445859,51337725,51339802,2.880000114
1986843,1985891,A01,D01,8072894,8077599,8072894,8077599,1166502769,1166503891,6396712,6397834,2.529999971
1986876,1955496,A01,D01,95728421,95730600,95728421,95730600,1217958769,1217960880,57852712,57854823,1.669999957
1986935,1939633,A01,D01,95230166,95230397,95230166,95230397,1217548532,1217548781,57442475,57442724,4.78000021
1987008,1972059,A01,D01,95189018,95189528,95189018,95189528,1217507866,1217508376,57401809,57402319,0.589999974
1987061,1997051,A01,D01,23556267,23557871,23556267,23557871,1177256939,1177258530,17150882,17152473,1.519999981
1987063,1990592,A01,D01,99826468,99828041,99826468,99828041,1221481786,1221483429,61375729,61377372,5.699999809
1987071,1935618,A01,D01,82652788,82655464,82652788,82655464,1210192028,1210194701,50085971,50088644,0.050000001
1987230,1950442,A01,D01,99666574,99667507,99666574,99667507,1221286318,1221287251,61180261,61181194,0.050000001
1987245,1967132,A01,D01,10990262,10991198,10990262,10991198,1168910260,1168911196,8804203,8805139,1.279999971
1987285,1929659,A01,D01,11349477,11352247,11349477,11352247,1169177395,1169180111,9071338,9074054,1.820000052
1987302,1998571,A01,D01,72327411,72333460,72327411,72333460,1203751416,1203757460,43645359,43651403,1.100000024
1987341,1976434,A01,D01,6715100,6717118,6715100,6717118,1165252734,1165254753,5146677,5148696,3.150000095
1987355,1952150,A01,D01,6633292,6634778,6633292,6634778,1165164302,1165165794,5058245,5059737,3.519999981
1987376,1930029,A01,D01,7081663,7089822,7081663,7089822,1165507320,1165515502,5401263,5409445,2.220000029
1987399,1932406,A01,D01,3142579,3144620,3142579,3144620,1162932798,1162941536,2826741,2835479,NA
1987399,1967538,A01,D01,3142579,3144620,3142579,3144620,1162945035,1162947082,2838978,2841025,1.590000033
1987456,1960917,A01,D01,4029555,4035035,4029555,4035035,1163819668,1163822091,3713611,3716034,6.21999979
1987470,1973285,A01,D01,87702607,87705968,87702607,87705968,1211891407,1211894767,51785350,51788710,5.21999979
1987475,1937811,A01,D01,89387298,89388165,89387298,89388165,1213138647,1213139514,53032590,53033457,NA
1987475,1967768,A01,D01,89387298,89388165,89387298,89388165,1213210943,1213211810,53104886,53105753,5.699999809
1987633,1955490,A01,D01,95612158,95612599,95612158,95612599,1217859345,1217859786,57753288,57753729,0.660000026
1987642,1940016,A01,D01,92008498,92009167,92008498,92009167,1215248960,1215249629,55142903,55143572,2.75999999
1987667,1995573,A01,D01,88992756,88994784,88992756,88994784,1212781590,1212783614,52675533,52677557,1.309999943
1987706,1941406,A01,D01,19939705,19942459,19939705,19942459,1174966275,1174969027,14860218,14862970,0.430000007
1987798,1947055,A01,D01,90738037,90743964,90738037,90743964,1214335750,1214341519,54229693,54235462,1.669999957
1987827,1979509,A01,D01,90490053,90490356,90490053,90490356,1214173178,1214173460,54067121,54067403,2.25999999
1987828,1945393,A01,D01,93944983,93945833,93944983,93945833,1216299449,1216300295,56193392,56194238,6.650000095
1987910,1963393,A01,D01,83471159,83474053,83471159,83474053,1207315546,1207318303,47209489,47212246,1.399999976
1987970,1996617,A01,D01,13406427,13409762,13406427,13409762,1170410498,1170413831,10304441,10307774,1.899999976
1988049,1942627,A01,D01,11165893,11171715,11165893,11171715,1169072759,1169078597,8966702,8972540,4.099999905
1988103,1951910,A01,D01,86579056,86579587,86579056,86579587,1211076244,1211076766,50970187,50970709,NA
1988103,1998154,A01,D01,86579056,86579587,86579056,86579587,1211086213,1211086741,50980156,50980684,3.00999999
1988145,1947225,A01,D01,68453699,68455638,68453699,68455638,1201935076,1201937014,41829019,41830957,1.559999943
1988149,1941160,A01,D01,97461425,97462040,97461425,97462040,1219281736,1219282345,59175679,59176288,5.340000153
1988182,1991242,A01,D01,89090684,89091137,89090684,89091137,1212863229,1212863682,52757172,52757625,2.579999924
1988216,1993714,A01,D01,19585294,19586669,19585294,19586669,1174658412,1174659791,14552355,14553734,0.050000001
1988268,1976773,A01,D01,93498904,93519537,93498904,93519537,1216525884,1216546808,56419827,56440751,2.579999924
1988270,1976426,A01,D01,98750551,98752843,98750551,98752843,1220502194,1220504617,60396137,60398560,4.28000021
1988273,1984291,A01,D01,7176745,7177083,7176745,7177083,1206722674,1206723012,46616617,46616955,1.220000029
1988276,1964666,A01,D01,94409528,94423289,94409528,94423289,1216000006,1216009267,55893949,55903210,3.440000057
1988343,1969452,A01,D01,83524095,83526846,83524095,83526846,1207409924,1207412682,47303867,47306625,4.380000114
1988365,1933663,A01,D01,95207255,95218115,95207255,95218115,1217528050,1217534614,57421993,57428557,3.589999914
1988385,1963187,A01,D01,99225416,99228928,99225416,99228928,1220894437,1220898379,60788380,60792322,2.470000029
1988466,1981870,A01,D01,98311418,98314446,98311418,98314446,1219945624,1219948651,59839567,59842594,0.409999996
1988514,1964951,A01,D01,25157198,25165406,25157198,25165406,1178157980,1178166186,18051923,18060129,3.589999914
1988569,1986355,A01,D01,7396981,7399765,7396981,7399765,1165772086,1165774870,5666029,5668813,4.579999924
1988589,1961767,A01,D01,91895251,91900868,91895251,91900868,1215164167,1215169650,55058110,55063593,2.420000076
1988595,1949570,A01,D01,90790425,90792135,90790425,90792135,1214365187,1214366922,54259130,54260865,1.899999976
1988866,1987545,A01,D01,19933060,19938146,19933060,19938146,1174952649,1174957361,14846592,14851304,4.010000229
1988902,1936345,A01,D01,13404273,13405783,13404273,13405783,1170408343,1170409854,10302286,10303797,1.399999976
1988974,1934459,A01,D01,884140,885984,884140,885984,1160899776,1160901623,793719,795566,1.519999981
1989033,1933321,A01,D01,906946,908521,906946,908521,1160921947,1160923458,815890,817401,2.220000029
1989041,1981093,A01,D01,96972919,96975601,96972919,96975601,1218918488,1218921197,58812431,58815140,1.669999957
1989046,1944339,A01,D01,8462225,8462888,8462225,8462888,1166904353,1166905016,6798296,6798959,3.220000029
1989117,1931990,A01,D01,14141612,14144171,14141612,14144171,1170954262,1170956795,10848205,10850738,NA
1989120,1995337,A01,D01,10873300,10873801,10873300,10873801,1168773235,1168773742,8667178,8667685,2.75999999
1989192,1955542,A01,D01,83549628,83551170,83549628,83551170,1207426953,1207428489,47320896,47322432,3.839999914
1989234,1949709,A01,D01,366990,367326,366990,367326,1160424641,1160424902,318584,318845,4.78000021
1989273,1957029,A01,D01,26531790,26533856,26531790,26533856,1179034796,1179036638,18928739,18930581,6.5
1989276,1945121,A01,D01,99207126,99209746,99207126,99209746,1220874290,1220876896,60768233,60770839,5.21999979
1989344,1944057,A01,D01,48168588,48169296,48168588,48169296,1188630812,1188631661,28524755,28525604,1.700000048
1989352,1983034,A01,D01,87718100,87721846,87718100,87721846,1211906903,1211909898,51800846,51803841,0.050000001
1989393,1997638,A01,D01,8466138,8467100,8466138,8467100,1166908339,1166909236,6802282,6803179,4.889999866
1989398,1939398,A01,D01,16400213,16401057,16400213,16401057,1172467976,1172468837,12361919,12362780,5.960000038
1989432,1932232,A01,D01,90050582,90052444,90050582,90052444,1213794662,1213796525,53688605,53690468,1.120000005
1989437,1932641,A01,D01,543526,550460,543526,550460,1160561535,1160568072,455478,462015,2.369999886
1989448,1959300,A01,D01,13649629,13651601,13649629,13651601,1170561901,1170563867,10455844,10457810,1.169999957
1989538,1981112,A01,D01,41996021,42001802,41996021,42001802,1184827487,1184833274,24721430,24727217,1.200000048
1989572,1990075,A01,D01,9133962,9138467,9133962,9138467,1167303807,1167308278,7197750,7202221,1.590000033
1989644,1932868,A01,D01,1231054,1232272,1231054,1232272,1161561248,1161562457,1455191,1456400,3.589999914
1989646,1997188,A01,D01,81964918,81978555,81964918,81978555,1207681127,1207694718,47575070,47588661,2.119999886
1989677,1995433,A01,D01,4420826,4423524,4420826,4423524,1164128498,1164131202,4022441,4025145,2.700000048
1989699,1952962,A01,D01,7359404,7363813,7359404,7363813,1165747823,1165752363,5641766,5646306,2.880000114
1989760,1945626,A01,D01,88067358,88069568,88067358,88069568,1212138810,1212141036,52032753,52034979,2.119999886
1989822,1970985,A01,D01,91268962,91270809,91268962,91270809,1214845812,1214847683,54739755,54741626,3.220000029
1989956,1982602,A01,D01,14625817,14627460,14625817,14627460,1171189810,1171190882,11083753,11084825,1.049999952
1989958,1985475,A01,D01,22575275,22577597,22575275,22577597,1176987503,1176989900,16881446,16883843,1.700000048
1990057,1995782,A01,D01,90754507,90755845,90754507,90755845,1214352002,1214353215,54245945,54247158,2.529999971
1990078,1996967,A01,D01,94128419,94130078,94128419,94130078,1216234806,1216235553,56128749,56129496,6.650000095
1990096,1964346,A01,D01,77375970,77387812,77375970,77387812,1209679259,1209686195,49573202,49580138,3.079999924
1990144,1936724,A01,D01,3082506,3086569,3082506,3086569,1162911166,1162912851,2805109,2806794,3.589999914
1990178,1972834,A01,D01,45385059,45387117,45385059,45387117,1187915119,1187917170,27809062,27811113,2.319999933
1990184,1935655,A01,D01,4121083,4123179,4121083,4123179,1163865681,1163867777,3759624,3761720,1.049999952
1990208,1956971,A01,D01,7017620,7019632,7017620,7019632,1165449916,1165451924,5343859,5345867,1.669999957
1990239,1957927,A01,D01,45506757,45512141,45506757,45512141,1187994573,1187997913,27888516,27891856,6.090000153
1990299,1950779,A01,D01,92874792,92877677,92874792,92877677,1215868345,1215871230,55762288,55765173,2.75999999
1990340,1955114,A01,D01,89898324,89899632,89898324,89899632,1213651693,1213652998,53545636,53546941,6.090000153
1990425,1997275,A01,D01,90445524,90447782,90445524,90447782,1214126828,1214129082,54020771,54023025,3.289999962
1990503,1998545,A01,D01,89840925,89844670,89840925,89844670,1213587976,1213591726,53481919,53485669,0.860000014
1990506,1968075,A01,D01,91836301,91856857,91836301,91856857,1215139518,1215156351,55033461,55050294,2.75999999
1990557,1959104,A01,D01,96608517,96640701,96608517,96640701,1218664926,1218665971,58558869,58559914,NA
1990557,1977259,A01,D01,96608517,96640701,96608517,96640701,1218682478,1218683523,58576421,58577466,1.49000001
1990618,1982060,A01,D01,94600391,94609681,94600391,94609681,1216992402,1217001686,56886345,56895629,2.170000076
1990632,1951992,A01,D01,10781406,10782357,10781406,10782357,1168592241,1168593210,8486184,8487153,NA
1990648,1959161,A01,D01,95032887,95034234,95032887,95034234,1217390851,1217392199,57284794,57286142,0.769999981
1990660,1960497,A01,D01,39402470,39409738,39402470,39409738,1185901066,1185905361,25795009,25799304,0.310000002
1990706,1933929,A01,D01,1783225,1790341,1783225,1790341,1162029869,1162036953,1923812,1930896,3.359999895
1990743,1976634,A01,D01,11866985,11868330,11866985,11868330,1169618440,1169619787,9512383,9513730,1.460000038
1990779,1970035,A01,D01,831403,850685,831403,850685,1160841451,1160860783,735394,754726,0.529999971
1990808,1932406,A01,D01,3120318,3122365,3120318,3122365,1162932798,1162941536,2826741,2835479,NA
1990808,1967538,A01,D01,3120318,3122365,3120318,3122365,1162945035,1162947082,2838978,2841025,2.170000076
1990809,1975491,A01,D01,85708841,85709399,85708841,85709399,1210671879,1210672437,50565822,50566380,4.380000114
1990871,1964774,A01,D01,99236826,99238015,99236826,99238015,1220903345,1220904591,60797288,60798534,3.920000076
